Coulton, G. G. (George Gordon)
Coulton, Miss
Coumbe, Clement W.
Councill, W. H. (William Hooper)
Councilman, W. T. (William Thomas)
Coungeau, E.‏ (Emily)
Counselman, Mary Elizabeth
Couperus-Baud, Elizabeth
Couperus, Louis
Coup, W. C. (William Cameron)
Courbet, Ernest
Courboin, François
Courbould, H. (Henry)
Courcy, Dorothy de
Courcy, John de
Courcy, Richard de
Courde de Montaiglon, Anatole de
Courier, Paul-Louis
Courlande, Dorothée de, duchesse de Dino
Courlander, Alphonse
Cournault, Etienne
Cournos, John
Coursey, O. W. (Oscar William)
Courteille, Abel Pavet de
Courteline, Georges
Courtenay, Calista McCabe
Courtenay, John
Courtet, Henri
Courthope, William John
Courtilz de Sandras, Gatien
Courtney, A. B.
Courtney, M. A. (Margaret Ann)
Courtney, W. L. (William Leonard)
Courtois-Gérard, 1811?-1874
Cousen, Charles
Cousin, John W. (John William)
Cousin, Jules
Cousins, Frank
Cousins, James Henry
Cousin, Victor
Coussens, Armand
Coussens, Penrhyn Wingfield
Couteau, James Baptiste
Coutinho, Henrique Ernesto de Almeida
Couturat, Louis
Couturier, Léon
Couvray, Jean-Baptiste Louvet de
Couvreur, Jessie Catherine Huybers
Covan, Jenny
Covarrubias, Miguel
Covel, John
Coventry, Andrew
Coverdale, Harry
Coverdale, Henry Standish
Covill, John
Cowan, Frank
Cowan, James
Cowan, James Galloway
Cowan, John E.
Cowan, John Pryor
Cowan, Sam K. (Sam Kinkade)
Cowan, Samuel
Coward, Noël
Coward, T. A. (Thomas Alfred)
Cowden Clarke, Mary
Cowdin, Robert
Cowell, Edward B. (Edward Byles)
Cowell, George H. Sydney
Cowell, Sydney
Cowham, Hilda
Cowherd, Thomas
Cowles, Genevieve
Cowles, Henry
Cowles, Julia Darrow
Cowles, Maude
Cowley, Abraham
Cowley, Hannah
Cowley, Matthias F. (Matthias Foss)
Cowling, Henry
Cowper, E. E. (Edith Elise)
Cowper, Frank
Cowper, William
Cox, Anna Shipley
Cox, Anthony Berkeley
Cox, Arthur Jean
Cox, Charles A. (Charles Arthur)
Cox, Charlotte Selina
Cox, David
Coxe, A. Cleveland (Arthur Cleveland)
Cox, Edward W. (Edward William)
Coxe, George Harmon
Coxen, Elizabeth
Coxe, William
Cox, F. A. (Francis Augustus)
Cox, Florence Tinsley
Cox, Frances Elizabeth
Cox, George
Cox, George D.
Cox, George James
Cox, George (Optician)
Cox, George W. (George William)
Cox, Harold
Cox, Irving E.
Cox, Jacob D. (Jacob Dolson)
Cox, James
Cox, James A.
Cox, J. Bradford (Joseph Bradford)
Cox, J. Charles (John Charles)
Cox, Jean
Cox, John
Cox, Kenyon
Cox, Leonard
Cox, M. B., Mrs.
Coxon, Muriel Hine
Cox, Palmer
Cox, S. A.
Cox, Samuel
Cox, Stephen Angus Douglas
Coxwell, Donald J.
Coxwell, Henry Tracey
Coybee, Eden
Coye, Lee Brown
Coyle, Ray Frederick
Coyne, James H. (James Henry)
Coyne, J. Stirling (Joseph Stirling)
Cozzens, Frederic S. (Frederic Swartwout)
Cozzens, Samuel Woodworth
Craandijk, J. (Jacobus)
Crabbe, George
Crabb, James
Crabtre, Addison Darre
Crackanthorpe, Hubert
Crackfardi, Gebolibus
Craddock, Charles Egbert
Craddock, Irving
Craft, Ellen
Crafton, William Bell
Craft, William
Crafty, 1840-1906
Craig, A. A.
Craig, Anna B.
Craig, Austin
Craig, B. F. (Benjamin Franklin)
Craig, Frank
Craighead, Jean Carolyn
Craighill, Wm. P. (William Price)
Craigie, Florence Belle Collins
Craigie, Pearl Mary Teresa Richards
Craigie, William A. (William Alexander), Sir
Craigin, Harry
Craig, J. H.
Craig, Mary A.
Craig, Robert Alexander
Craig, Vera B. (Vera Beatrice)
Craig-Wentworth, Marion
Craik, Dinah Maria Mulock
Craik, George L. (George Lillie)
Craik, Georgiana M. (Georgiana Marion)
Craik, Henry, Sir
Crain, Dorothy
Craine, E. J. (Edith Janice)
Craine, Frances
Crake, A. D. (Augustine David)
Crake, E. E. (Edward Ebenezer)
Cram, Allan G. (Allan Gilbert)
Cramb, J. A. (John Adam)
Cramer, Ambrosio
Cramer, Andreas Wilhelm
Cramer, J. A. (Jan Anthony)
Cramer, Jesse Grant
Cramer, Rie
Cram, Mildred
Crampton, Henry Edward
Crampton, Rollin McNeil
Cramp, Walter S. (Walter Samuel)
Cramp, W. B.
Cram, Ralph Adams
Cranage, D. H. S. (David Herbert Somerset)
Cranch, Christopher Pearse
Crandall, Arthur G. (Arthur George)
Crandall, John J.
Crandall, Lathan A. (Lathan Augustus)
Crandell, Dwight R. (Dwight Raymond)
Crane, Elliott H.
Crane, Frank
Crane, Harold S. (Harold Samuel)
Crane, Hart
Crane, Hildegarde Streufert
Crane, J. T. (Jonathan Townley)
Crane, Laura Dent
Crane, Leo
Crane, Lucy
Crane, Nathalia
Crane, Oliver
Crane, Stephen
Crane, Thomas
Crane, Thomas Frederick
Crane, Walter
Crane, William E. (William Edmund)
Cranmer-Byng, L. (Launcelot)
Cranmer, J. J.
Cranogwen, 1839-1916
Cranston, Ruth
Cranworth, Bertram Francis Gurdon, Baron
Crapo, Henry Howland
Crapsey, Adelaide
Crashaw, Richard
Crassier, L.-M.-G de
Crastre, François
Crath, Paul
Cravath, James Raley
Craven, C. Jackson (Claude Jackson)
Craven, J. H. (John Henry)
Craven, Priscilla
Craven, Wesley Frank
Crawford, Albert C. (Albert Cornelius)
Crawford, David Lindsay, Earl of
Crawford, F. Marion (Francis Marion)
Crawford, Isabella Valancy
Crawford, Jack Randall
Crawford, John Martin
Crawford, Mary Caroline
Crawford, Matthew
Crawford, Mattie
Crawford, M. M.
Crawford, Robert
Crawford, T. Hamilton (Thomas Hamilton)
Crawford, Will
Crawfurd, Raymond Henry Payne, Sir
Crawhall, Joseph
Crawley, Rawdon
Crawley, Richard
Cray, Julian
Crayon, Christopher
Crayon, Geoffrey
Creagan, Leo F.
Crealocke, Henry Hope
Creangă, Ion
Creasy, Edward Shepherd, Sir
Crébillon, Claude-Prosper Jolyot de
Creech, Thomas
Creel, George
Creelman, James
Creelman, James Ashmore
Creer, Edwin
Crehuet i Pardas, Pompeu
Creighton, Basil
Creighton, Charles
Creighton, Katherine
Creighton, Louise
Creighton, M. (Mandell)
Créixams, Pere
Crellin, H. N. (Horatio Nelson)
Cremer, Jacobus Jan
Cremer, W. H. (William Henry)
Cremer, Wilhelm
Cremonesi, Giovanni Battista
Crenne, Hélisenne de
Crerie, Frank
Cresee, Franklin Allison
Crespo, Gonçalves
Crespo, José María Blanco y
Cressey, E. K.
Cressman, Edmund Dresser
Cressman, Robert
Cresson, Benjamin Franklin
Cresswell, Richard
Cresswick, Mr.
Cressy, Will M. (Will Martin)
Creswell, John A. J. (John Angel James)
Creswell, R. J. (Robert J.)
Creswicke, Louis
Creswick, Paul
Creswick, Thomas
Creutz, Anna
Crevaux, Jules
Crevea, Rafael Altamira y
Crèvecoeur, J. Hector St. John de
Crevel, René
Crewdson, Charles N. (Charles Newman)
Crewe-Jones, Florence
Criado y Baca, Heliodoro
Crichton Somerville, D. M. M. (David Maitland Makgill)
Crichton-Stuart, John Patrick, Marquess of Bute
Crickmore, H.
Crighton Stuart, John Patrick, Marquess of Bute
Crignelle, Henri de
Crile, George Washington
Crim, Matt (Martha Jane)
Crine, George
Crinkle, Nym
Cripps, Arthur Shearly
Crispi, Francesco
Crispin, Cobbler
Crisp, Stephen
Critchett, Richard Claude
Critchfield, Ammon B.
Crittenden, S. H. (Salmon Hodges)
Crivell, Francisco
Croaker, Jun.
Croal, Thomas Allan
Croce, Benedetto
Crocheron, Augusta Joyce
Crocker, Betty
Crocker, Beulah Mary
Crocker, Bosworth
Crocker, John Wilson
Crocker, Marjorie
Crocker, Mary Arnold
Crocker, Thomas Crofton
Crockett, Davy
Crockett, Sherman
Crockett, S. R. (Samuel Rutherford)
Crockett, W. S. (William Shillinglaw)
Croffot, Jay William
Crofoot, Jay William
Croft, Delmer Eugene
Crofton Croker, Thomas‏
Crofton, Helen Augusta
Crofts, Frances
Crofts, Freeman Wills
Crofts, Julia Griffiths
Croghan, George
Croil, James
Croislainte, Pichatty de
Croissainte, Pichatty de
Croissant, De Witt Clinton
Croissant-Rust, Anna
Croker, B. M. (Bithia Mary)
Croker, John Wilson
Croker, T. F. Dillon (Thomas Francis Dillon)
Croker, Thomas Crofton
Croll, James
Croly, George
Croly, Herbert David
Croly, J. C. (Jane Cunningham)
Crombie, Alexander
Crombie, Frederick
Crombie, James M. (James Morrison)
Cromer, Evelyn Baring, Earl of
Cromie, Robert
Crommelin, May
Crompton, Edna L.
Crompton, Frances E. (Frances Eliza)
Crompton, Richmal
Crompton, Samuel
Cromwell, Emma Guy
Cromwell, John Howard
Cromwell, John Wesley
Cronau, Rudolf
Cronise, Florence M.
Cronk, Katharine Scherer
Cronwright-Schreiner, S. C. (Samuel C.)
Cronyn, George W. (George William)
Crookes, William
Crooke, William
Crooks, D. M. (Donald Mundell)
Crookshank, F. G. (Francis Graham)
Croom, Elizabeth W. (Elizabeth Whitfield)
Croome, William
Cropley, A. J. (Arthur John)
Croquis, Alfred
Crosby, A. B. (Alpheus Benning)
Crosby, Ernest
Crosby, Everett Uberto
Crosby, Frank
Crosby, Harry C.
Crosby, Leander
Crosby, Raymond Moreau
Crosby, Thomas
Crosby, William
Crosby, William O. (William Otis)
Crosland, Newton, Mrs.
Crosland, T. W. H. (Thomas William Hodgson)
Cross, Ada Cambridge
Cross, C. F. (Charles Frederick)
Crosse, Andrew F. (Andrew Frederick)
Crossen, Kendell Foster
Cross, F. J. (Frederick J.)
Cross, Frank B. (Frank Bernard)
Cross, Gene
Cross, Helen
Cross, Helen Reid
Cross, H. Russell
Cros, Simon du
Cross, Jonathan
Cross, Joseph
Cross, J. W. (John Walter)
Crossland, Cyril
Crossley, Anthony Crommelin
Crossley, Hastings
Crossley, J.
Crossley, James
Cross, Marian Evans
Cross, R.
Cross, Victoria
Cross, Wilbur L. (Wilbur Lucius)
Crosthwaite, C. H. T. (Charles Haukes Todd)
Croston, James
Crothers, Samuel McChord
Crouch, Gladys Sidney
Crouch, Humphrey
Crouch, W. E. (Winney Elmer)
Croves, Hal
Crowch, Humfrey
Crowe, Catherine
Crowell, Benedict
Crowel, William
Crowest, Frederick James
Crowe, William
Crowfield, Christopher
Crow, Frank
Crowley, Aleister
Crowley, Mary Catherine
Crow, Martha Foote
Crownfield, Gertrude
Crowninshield, Frank
Crowninshield, Schuyler, Mrs.
Crowquill, Alfred
Crowther, Mary Owens
Crowther, Samuel
Crowther, T. S. C.
Croxall, Samuel
Croy, Henri de
Crozier, A. A. (Arthur Alger)
Crozier, R. H. (Robert Hoskins)
Cruickshank, Alfred Hamilton
Cruikshank, Alfred Byron
Cruikshank, E. A. (Ernest Alexander)
Cruikshank, George
Cruikshank, Isaac Robert
Cruikshank, Percy
Cruikshank, Robert
Crum, Jessie
Crum, Josie Moore
Crummell, Alexander
Crummer, Wilbur F. (Wilbur Fisk)
Crump, Arthur
Crump, Irving
Crumpler, Rebecca Lee
Crump, Leslie
Crumpton, H. J. (Hezekiah John)
Crumpton, Washington Bryan
Crum, W. E. (Walter Ewing)
Crusca, Della
Crüsemann, Hedwig
Crutchley, William Caius
Cruttwell, Charles Thomas
Cruttwell, C. R. M. F. (Charles Robert Mowbray Fraser)
Cruttwell, Maud
Cruzado, Manuel Payno
Cruz, Francisco Balagtas y de la
Cruz, Hermenegildo
Cruz, Juana Inés de la, Sister
Cruz, Juan de la
Csapo, Sigismond
Csáth, Géza
Cselebi, Evlia
Cserna, Károly
Csiky, Gergely
Csokor, Franz Theodor
Csörgey, Titusz
Cuauhtlehuanitzin, Domingo Francisco de San Antón Muñón Chimalpahin
Cubas, Antonio García
Cubberley, Ellwood Patterson
Cubitt, Edith Alice
Cucuel, Edward
Cudahy, John
Cuddeback, William Louis
Cudlipp, Thelma
Cudworth, Damaris
Cue, Harold James
Cuellar, Francisco de
Cuesta, Felipe Arroyo de la
Cuevas, Luisa Sigea de
Cuevas, Plotino
Cuffe, Paul
Cui, Xiangchuan
Culbertson, Ernest Howard
Culin, Stewart
Cullchickweed, Ebenezer
Cullen, Charles
Cullen, Clarence Louis
Cullen, Countee
Cullen, Joseph P.
Culler, A. Dwight (Arthur Dwight)
Culley, Ethel B.
Cull, John Augustine
Cullom, Shelby M. (Shelby Moore)
Cullum, Ridgwell
Culòs, Ermes
Culos, Ermes Primiano
Culp, D. W. (Daniel Wallace)
Culpeper, Josephine
Culpeper, Nicholas
Culpin, Millais
Culter, Richard
Culver, R. K. (Richard Keith)
Culverwell, Robert James
Cumberland, Barlow
Cumberland, Gerald
Cumberland, Richard
Cuming, E. D. (Edward William Dirom)
Cuming, Fortescue
Cumming, C. F. Gordon (Constance Frederica Gordon)
Cumming, Charles Gordon
Cumming, Gordon
Cumming, Hugh S. (Hugh Smith)
Cumming, John
Cumming, R. D. (Robert Dalziel)
Cummings, Abraham
Cummings, Edward
Cummings, E. E. (Edward Estlin)
Cummings, Lettie M.
Cummings, Mabel H. (Mabel Homer)
Cummings, Monette
Cummings, Ray
Cummings, William Hayman
Cummins, Harle Oren
Cummins, Maria S. (Maria Susanna)
Cummins, Mary Hornibrook
Cumont, Franz
Cundall, Frank
Cundall, Henry
Cundall, H. M. (Herbert Minton)
Cundall, Joseph
Cuneo, Cyrus
Cuneo, Gian Battista
Cunha, Elmano da
Cunha, Guilherme Dias da
Cunha, J. G. de Barros e (João Gualberto de Barros)
Cunha, Xavier da
Cuniberti, Julia Lovejoy
Cuningham, John
Cunliffe-Owen, Marguerite
Cunningham, Allan
Cunningham, Charles D.
Cunningham, Charles Henry
Cunninghame Graham, R. B. (Robert Bontine)
Cunningham, Eugene
Cunningham, Francis
Cunningham, Francis A. (Francis Aloysius)
Cunningham, H. S. (Henry Stewart), Sir
Cunningham, John
Cunningham, J. T. (Joseph Thomas)
Cunningham, J. V. (James Vincent)
Cunningham, J. W. (John William)
Cunningham, Ray
Cunningham, Robert Hays
Cunningham, W. (William)
Cunynghame, Henry H. (Henry Hardinge), Sir
Cuomo, Matteo
Cupples, George
Cupples, George, Mrs.
Curie, Marie
Curie, Pierre
Curlewis, H. R., Mrs.
Curley, D.
Curling, Henry
Curling, H. Onslow (Henry Onslow)
Curll, Edmund
Curl, Mervin James
Curmer, L. (Henri Léon)
Curnick, Edward T.
Curon, L. O.
Currey, E. Hamilton (Edward Hamilton)
Currey, Frederick
Currey, J. Seymour (Josiah Seymour)
Currie, Barton Wood
Currie, John Allister
Currier, Richard D. (Richard Dudley)
Curriknave, Cutbert
Curry, Charles Madison
Curry, Elda
Curry, Frederic C. (Crawford)
Curry, J. L. M. (Jabez Lamar Monroe)
Curry, Mike
Curry, S. S. (Samuel Silas)
Curry, Tom
Curties, Henry
Curtin, D. Thomas (Daniel Thomas)
Curtin, Jeremiah
Curtin, M. A.
Curti, Pier Ambrogio
Curtis, A. Cecil
Curtis, Alice Turner
Curtis, Betsy
Curtis Brown, Beatrice
Curtis, Cecil, Mrs.
Curtis, Charles A. (Charles Albert)
Curtis, Charles H.
Curtis, David A.
Curtis, Dora
Curtis, Dorothy
Curtis, Edward Peck
Curtis, Edward S.
Curtis, Elizabeth
Curtis, George Ticknor
Curtis, George William
Curtis, Georgina Pell
Curtis, Henry
Curtis, Henry Loomis
Curtis, Herbert Pelham
Curtis, Jessie
Curtis, John Charles
Curtis, John Green
Curtis, Mary
Curtis, Richard Harvey
Curtis, Robert
Curtiss, Christine Tucke
Curtiss, Glenn Hammond
Curtiss, Julia Louisa Matilda
Curtiss, Phebe A.
Curtis, T. D. (Thomas Day)
Curtis, Wardon Allan
Curtis, William
Curtis, William Eleroy
Curtler, W. H. R. (William Henry Ricketts)
Curtois, M. A. (Margaret Anne)
Curwen, Henry
Curwen, J. Spencer (John Spencer)
Curwood, James Oliver
Curzon, Louis Henry
Curzon, Robert
Curzon, Sarah Anne
Cusack, Mary Francis
Cusani, Francesco
Cushag, 1852-1937
Cushendun, Ronald John McNeill
Cushing, Caleb
Cushing, Charles Phelps
Cushing, Frank Hamilton
Cushing, Harry Alonzo
Cushing, Harvey
Cushing, Luther Stearns
Cushing, Max Pearson
Cushman, Allerton S. (Allerton Seward)
Cushman, Clara
Cushman, Herbert Ernest
Cushman, Robert
Cusick, David
Cussons, David
Custance, Olive
Cust, Anna Maria Elizabeth
Custer, Elizabeth Bacon
Custer, George A. (George Armstrong)
Cust, Henry John Cockayne
Custine, Astolphe, marquis de
Custine, Delphine de Sabran, marquise de
Cust, Robert H. Hobart (Robert Henry Hobart)
Cutbush, James
Cutcliffe-Hyne, Charles John
Cuthbert, Father, O.S.F.C.
Cuthell, Edith E.
Cuthrell, Faith Baldwin
Cutler, Frederick Morse
Cutler, James Elbert
Cutler, U. Waldo (Uriel Waldo)
Cutten, George Barton
Cutter, Calvin
Cutter, Charles A. (Charles Ammi)
Cutter, O. P. (Orlando Phelps)
Cutting, Mary Stewart
Cuttriss, Frank
Cuttriss, G. P. (George Percival)
Cutts, Edward Lewes
Cuvier, Georges, baron
Cuvru-Magot, Henriette
Cuyás, Arturo
Cuyer, Édouard
Cuyk, Frans van
Cuyler, Theodore L. (Theodore Ledyard)
C. W., Jr. (Christopher Ward)
Cygnaeus, Fredrik
Cyrano de Bergerac, 1619-1655
Cyr, Ellen M.
Cyr, Narcisse
Czernin von und zu Chudenitz, Ottokar Theobald Otto Maria, Graf
Czigány, Dezső
Czokor, Franz Theodor
D'Abbadie, Arnauld
Dabney, Robert Lewis
Dabney, Thomas Ewing
Dabney, Virginius
D'Abrantès, Laure Junot, ‏ duchesse
D'Abrest, Paul
D'Abro, A. (Aram)
Da Câmara, João
Dachauer, Sebastian
Dacier, André
Dack, Charles
Da Conceição Velloso, José Mariano
Da Costa, António Cândido Ribeiro
Da Costa de Souza de Macedo, Antonio
Da Costa, José Daniel Rodrigues
Da Costa Ricci, Lewis Anselm
Dacre, Barbarina, Lady
Dacre, Charlotte
Dacres, Edward
Da Cunha, Guilherme Dias
Da Cunha, Xavier
Dacus, J. A. (Joseph A.)
Dadd, Frank
Dadd, George H.
Dadd, Stephen T.
D., A. F.
Dafforne, James
Dafoe, John Wesley
D'Agen, Augustin Boyer
Daggett, David
Daggett, Mabel Potter
Daggett, Mary Stewart
Daggett, Rollin Mallory
Daggett, Stuart
Dagnan-Bouveret, Pascal-Adolphe-Jean
D'Agoult, Marie, comtesse
D'Agraives, Jean
Dagron, Prudent René-Patrice
Daguerches, Henry
Daguerre, Louis Jacques Mandé
D'Aguilar, G. C. (George Charles), Sir
Dahlberg, Auk.
Dahlberg, T. J. (Thure Johan)
Dahlgren, Fredrik August
Dahlinger, Charles W. (Charles William)
Dahl, Jonas Anton
Dahlke, Paul
Dahn, Felix
Daiber, Albert
Dailes, Ida
Daily graphic (London, England)
Daingerfield, Foxhall
Daireaux, Max
Dair, Spencer
Daisy, Cousin
Dai, Zhen
Dake, Charles Romyn
Dakota Engineering Company, Mitchell, S.D.
Da Kowalewska, Linda
Dakyns, Henry Graham
Da la Riva, Bonvesin
D'Albaflor, Joan
d'Albay, Jacques Tournadour
D'Albe, E. E. Fournier (Edmund Edward Fournier)
D'Alcàntara Penya, Pere
Dale, Alan
Dale, Daphne
Dale, Felix
Dale, Helena Fenwick
Dale, Horace C.
Dale, J. B., Mrs.
D'Alembert, Jean Le Rond
Dale, Thomas Pelham
Daley, Carroll F.
Daley, Donald F.
Daley, John Bernard
Dalgleish, Walter Scott
Dalibard, Thomas François
Dalington, Robert
Dalkrut, Matityah
Dallam, Thomas
Dallas, Duncan C. (Duncan Campbell)
Dallas, Ellen M. (Ellen Markoe)
Dallas, Richard
Dallas, Robert Charles
Dallas, W. S. (William Sweetland)
Dall, Caroline Wells Healey
Dalling and Bulwer, Henry Lytton Bulwer, Baron
Dallinger, W. H. (William Henry)
Dallington, Robert
Dallmann, William
Dall'Ongaro, Francesco
D'Almaine, Charles
D'Almeida, Fialho
D'Almeida, João Ferreira
Dalquest, Walter Woelber
Dalrymple, John, Earl of Stair
Dalrymple, Julia
Dalrymple, Leona
Dalton, Charles
Dalton, Cornelius Neale
Dalton, Frank Eugen
Dalton, Hugh Dalton, Baron
Dalton, John
Dalton, John Call
Dalton, J. W. (John Wilfred)
Dalton, Leonard V. (Leonard Victor)
Dalton, Louis C. (Louis Cecil)
Dalton, Maria Regina
Dalton, Moray
Dalton, O. M. (Ormonde Maddock)
Dalton, William
Daly, Charles P. (Charles Patrick)
Daly, George Thomas
Daly, James
Daly, J. Bowles (John Bowles)
Daly, Loraine
Dalzell, George W. (George Walton)
Dalziel, D. (Davison)
Dalziel, Edward
Dalziel, Edward Gurdon
Dalziel, George
Dalziel, J. M. (John McEwen)
Dalziel, L. Beith
Damascenus, Nicolaus
D'Amato, Gennaro
D'Amato, Janet
D'Ambly, Paul Boiteau
D'Ambra, Lucio
D'Ambroyse, Valentine Vattier
Dame, Lorin Low
D'Ameno, Lodovico Maria
Damer, Eyre
Dame, William Meade
Damiralis, Michael
Dammer, Udo
Damon, Gene
Damon, S. Foster (Samuel Foster)
Da Montalboddo, Fracanzano
Da Mota, I. F. Silveira
Dampier, William
Damrosch, Frank
Damrosch, Walter
Damsté, Pieter Helbert
Damville, Raban de
Dana, Charles A. (Charles Anderson)
Dana, Edward Salisbury
Dana, Homer J. (Homer Jackson)
Dana, James Dwight
Dana, John Cotton
Dana, Marvin
Dana, Mary S. B. (Mary Stanley Bunce)
Dana, Richard Henry
Dana, William Starr, Mrs.
Danby, Frank
Dancel, J.-F. (Jean-François)
Danckaerts, Jasper
Dandin, active 7th century
Dandré, Anna Pavlova
Dandridge, Danske
Dandurand, Madame (Joséphine)
Dandurand, Raoul
Dandy, Jacky
Dane, Clemence
Dane, Edmund (Military historian)
Dane, Hal
D'Anethan, Albert, Baroness
Danford, Beatrice
Danforth, Harry
Dangennes, B.
Danger, T.-P.
D'Anglemont, A. Privat (Alexandre Privat)
Daniel, Charles William
Daniel, Edward Morton
Daniel, Florence
Daniel, George
Daniel, Hawthorne
Daniel, John W. (John Warwick)
Daniell, F. H. Blackburne (Francis Henry Blackburne)
Daniel, Lucius
Daniel, Mooshie G.
Daniels, Addie Worth Bagley
Daniel, Samuel
Daniels, Ara Marcus
Daniels, George Pond
Daniels, George W. (George William)
Daniels, Josephus
Daniels, Mabel W. (Mabel Wheeler)
Danielson, Fannie Hurst
Daniels, Thomas
Danilevskii, G. P. (Grigorii Petrovich)
Danks, William
Dannemann, Friedrich
Dannreuther, Edward
D'Annunzio, Gabriele
Danöfen, Lydia
Dante Alighieri, 1265-1321
Danton, George H. (George Henry)
Danton, Georges Jacques
Danudirdjo, Setia Budhi
D'Anvers, N.
Danyel, Samuel
Danzell, George
Danzig, Allan
Danziger, Adolphe
Daochuo, 562-645
Daoust, Charles R. (Charles Roger)
Da Parma, Giovanni
D'Apery, Ellen
Da Pisa, Rusticiano
Daragnès, J.-G. (Jean-Gabriel)
D'Aragona, Tullia
D'Aranda, Emanuel
D'Arbez, 1856-1918
D'Arblay, Frances Burney
D'Arbois de Jubainville, H. (Henry)
Darby, W. Dermot
Darcey, Ella
D'Arcy, Ella
Darcy, Jean
Dard, Charlotte-Adelaïde
Darder, Ramón Turró y
Dare, Carl
Dare, Evelyn
Dare, Howard
Dare, Shirley
Dareste, Rodolphe
Dargan, Olive Tilford
Dargaud, Jean-Marie
D'Argens, Jean-Baptiste de Boyer, marquis
Dargent, Yan
Darien, Georges
Darío, Rubén
Dark, Harris J. (Harris Jeremiah)
Darley, Felix Octavius Carr
Darling, Charles R. (Charles Robert)
Darling, Charles W. (Charles William)
Darling, Esther Birdsall
Darling, Jay N. (Jay Norwood)
Darlington, E. D.
Darlington, Edgar B. P.
Darlington, Joan Raysor
Darlington, Richard
Darlington, W. A. (William Aubrey)
Darlow, T. H. (Thomas Herbert)
Darmesteter, James
Darmesteter, Mary
Darnell, Elias
Da Rocha, Pinto
Darragh, J. Thomas
D'Arras, Jean
Darr, Elizabeth Townsend
Darr, Francis J. A., Mrs.
Darr, Lizzie Townsend
Darroch, Alexander
Darroch, G. R. S. (George Richard Sutton)
Darrow, Clarence
Dartnell, George Edward
DaRu, Peter
Daru, Pierre-Antoine-Noël-Bruno, comte
D'Arusmont, Frances Wright
Darvall, Joseph
Darwin, Bernard
Darwin, Charles
Darwin, Erasmus
Darwin, Erwin L.
Darwin, Florence Henrietta Fisher, Lady
Darwin, Francis, Sir
Darwin, George Howard, Sir
Daryl, Philippe
Daryush, Elizabeth Bridges
Das, Chandra
Das, Chitta Ranjan
D'Ascoli, Cecco
Dasent, George Webbe, Sir
Dasgupta, Surendranath
Dashwood, Elizabeth M.
Da Silva, António Artur Baldaque
Da Silva, J. M. Pereira (João Manuel Pereira)
Da Silva, José Ferreira
Da Silva Leite, Antônio
Da Silva Pinto, Antonio
Da Silva, Venancio
Daskam, Josephine Dodge
Das, Pieter
Das, Sarat Chandra
Das, Sukumar Ranjan
Dastre, A. (Albert)
Datta, Madhusudan
Datta, Narendra Nath
Datta, Romesh Chandra
D'Aubeuf, René Aubert de Vertot
Daubié, Julie-Victoire
D'Aubigné, J. H. Merle (Jean Henri Merle)
Daubney, William Heaford
D'Aucour, Claude Godard
Daudet, Alphonse
Daudet, Ernest
Daughters of the American Revolution. Pittsburgh Chapter (Pittsburgh, Pa.)
Dàuli, Gian
d'Aulnoy, Marie-Catherine
Daumas, E.‏ (Eugène)
Daumier, Honoré
Daum, P. A. (Paul Adriaan)
Dauncey, Campbell, Mrs.
Dauncey, H. M.
D'Aunet, Léonie
Daunou, P. C. F. (Pierre Claude François)
Daunt, Achilles
Dauphin, Léopold
D'Aurevilly, J. Barbey (Jules Barbey)
D'Auriac, J. Berlioz (Jules Berlioz)
Dauthendey, Elisabeth
Dauthendey, Max
Dautremer, Joseph
D'Auvergne, Edmund B. (Edmund Basil)
D'Auvergne, Martial
Dau, W. H. T. (William Herman Theodore)
Dávalos, Juan Carlos
Davenport, Benjamin Rush
Davenport, Charles Benedict
Davenport, Cyril
Davenport, Daniel
Davenport, Emma
Davenport, Gertrude Mary
Davenport, John
Davenport, R. A. (Richard Alfred)
Davenport, Reuben Briggs
Davenport, Spencer
Da Verona, Guido
Davey, Richard
D'Avezac, M. (Marie Armand Pascal)
David, Cen
David, Charles W. (Charles Wendell)
David, Evan John
Davidis, Henriette
David, Jacques Louis
David, Jules
David, L.-O. (Laurent-Olivier)
Davidson, Bertha G.
Davidson, Edith B.
Davidson, Frederick Joseph Arthur
Davidson, George
Davidson, G. F.
Davidson, Gladys
Davidson, Halsey
Davidson, Hannah Frances
Davidson, Jeanie Oliver
Davidson, John
Davidson, Julian Oliver
Davidson, Laura Lee
Davidson, Marion
Davidson, Ray
Davidson, Samuel
Davidson, Theodora
Davidson, Thomas
Davidsson, Fanny
Davids, Thaddeus
Davids, T. W. Rhys (Thomas William Rhys)
David, Wm. K. (William King)
Davies, Ben
Davies, Charles Maurice
Davies, Ebenezer
Davies, Emily
Davies, E. Tegla (Edward Tegla)
Davies, G. Christopher (George Christopher)
Davies, Gilbert
Davies, Godfrey
Davies, John Parker
Davies, John, Sir
Davies, Jonathan Ceredig
Davies, Linton
Davies, Lucien
Davies, Lucy Elizabeth Drummond
Davies, Mary Carolyn
Davies, Maurice
Davies, Randall
Davies, Richard
Davies, Robert Gwyneddon
Davies, R. Rice
Daviess, Maria Thompson
Davies, Thomas
Davies, W. H. (William Henry)
Davies, William Gabriel
Davies, William
Davies, William Watkin
Davillier, Ch. (Charles), baron
Da Vinci, Leonardo
Davis, Andrew McFarland
Davis, Anne Pence
Davis, Arthur Hoey
Davis, Audrey B.
Davis, Calvin Olin
